 -50.00000000 -473.36441458 
 -40.00000000 -473.37224743 
 -30.00000000 -473.37795584 
 -20.00000000 -473.38178003 
 -10.00000000 -473.38385872 
   0.00000000 -473.38424247 
  10.00000000 -473.38330607 
  20.00000000 -473.38178460 
  30.00000000 -473.37796549 
  40.00000000 -473.37225656 
  50.00000000 -473.36441810 
