 -50.00000000 -474.81588700 
 -40.00000000 -474.82252794 
 -30.00000000 -474.82725105 
 -20.00000000 -474.83030598 
 -10.00000000 -474.83191063 
   0.00000000 -474.83221964 
  10.00000000 -474.83168007 
  20.00000000 -474.83030620 
  30.00000000 -474.82725119 
  40.00000000 -474.82252782 
  50.00000000 -474.81588702 
